Station;Date;Irradiance
WSLLAF;202206161300;908
WSLLAF;202206161310;874
WSLLAF;202206161320;739
WSLLAF;202206161330;846
WSLLAF;202206161340;853
WSLLAF;202206161350;811
WSLLAF;202206161400;755
WSLLAF;202206161410;761
WSLLAF;202206161420;748
WSLLAF;202206161430;726
WSLLAF;202206161440;696
WSLLAF;202206161450;675
WSLLAF;202206161500;644
WSLLAF;202206161510;178
WSLLAF;202206161520;367
WSLLAF;202206161530;288
WSLLAF;202206161540;428
WSLLAF;202206161550;519
WSLLAF;202206161600;486
WSLLAF;202206161610;454
WSLLAF;202206161620;411
WSLLAF;202206161630;400
WSLLAF;202206161640;379
WSLLAF;202206161650;331
WSLLAF;202206161700;321
WSLLAF;202206161710;299
WSLLAF;202206161720;269
WSLLAF;202206161730;240
WSLLAF;202206161740;214
WSLLAF;202206161750;189
WSLLAF;202206161800;164
WSLLAF;202206161810;141
WSLLAF;202206161820;93
WSLLAF;202206161830;74
WSLLAF;202206161840;61
WSLLAF;202206161850;45
WSLLAF;202206161900;28
WSLLAF;202206161910;15
WSLLAF;202206161920;8
WSLLAF;202206161930;4
WSLLAF;202206161940;2
WSLLAF;202206161950;1
WSLLAF;202206162000;1
WSLLAF;202206162010;0
WSLLAF;202206162020;0
WSLLAF;202206162030;0
WSLLAF;202206162040;0
WSLLAF;202206162050;0
WSLLAF;202206162100;0
WSLLAF;202206162110;0
WSLLAF;202206162120;0
WSLLAF;202206162130;0
WSLLAF;202206162140;0
WSLLAF;202206162150;0
WSLLAF;202206162200;0
WSLLAF;202206162210;0
WSLLAF;202206162220;0
WSLLAF;202206162230;0
WSLLAF;202206162240;0
WSLLAF;202206162250;0
WSLLAF;202206162300;0
WSLLAF;202206162310;0
WSLLAF;202206162320;0
WSLLAF;202206162330;0
WSLLAF;202206162340;0
WSLLAF;202206162350;0
WSLLAF;202206170000;0
WSLLAF;202206170010;0
WSLLAF;202206170020;0
WSLLAF;202206170030;0
WSLLAF;202206170040;0
WSLLAF;202206170050;0
WSLLAF;202206170100;0
WSLLAF;202206170110;0
WSLLAF;202206170120;0
WSLLAF;202206170130;0
WSLLAF;202206170140;0
WSLLAF;202206170150;0
WSLLAF;202206170200;0
WSLLAF;202206170210;0
WSLLAF;202206170220;0
WSLLAF;202206170230;0
WSLLAF;202206170240;0
WSLLAF;202206170250;0
WSLLAF;202206170300;0
WSLLAF;202206170310;0
WSLLAF;202206170320;0
WSLLAF;202206170330;1
WSLLAF;202206170340;3
WSLLAF;202206170350;4
WSLLAF;202206170400;7
WSLLAF;202206170410;11
WSLLAF;202206170420;16
WSLLAF;202206170430;25
WSLLAF;202206170440;34
WSLLAF;202206170450;96
WSLLAF;202206170500;108
WSLLAF;202206170510;126
WSLLAF;202206170520;169
WSLLAF;202206170530;199
WSLLAF;202206170540;240
WSLLAF;202206170550;259
WSLLAF;202206170600;278
WSLLAF;202206170610;314
WSLLAF;202206170620;348
WSLLAF;202206170630;364
WSLLAF;202206170640;409
WSLLAF;202206170650;438
WSLLAF;202206170700;436
WSLLAF;202206170710;469
WSLLAF;202206170720;478
WSLLAF;202206170730;533
WSLLAF;202206170740;555
WSLLAF;202206170750;597
WSLLAF;202206170800;627
WSLLAF;202206170810;647
WSLLAF;202206170820;676
WSLLAF;202206170830;696
WSLLAF;202206170840;708
WSLLAF;202206170850;731
WSLLAF;202206170900;749
WSLLAF;202206170910;745
WSLLAF;202206170920;789
WSLLAF;202206170930;806
WSLLAF;202206170940;820
WSLLAF;202206170950;817
WSLLAF;202206171000;825
WSLLAF;202206171010;843
WSLLAF;202206171020;839
WSLLAF;202206171030;854
WSLLAF;202206171040;860
WSLLAF;202206171050;888
WSLLAF;202206171100;891
WSLLAF;202206171110;861
WSLLAF;202206171120;899
WSLLAF;202206171130;886
WSLLAF;202206171140;896
WSLLAF;202206171150;887
WSLLAF;202206171200;885
WSLLAF;202206171210;885
WSLLAF;202206171220;870
WSLLAF;202206171230;849
WSLLAF;202206171240;838
WSLLAF;202206171250;829
WSLLAF;202206171300;821
WSLLAF;202206171310;819
WSLLAF;202206171320;801
WSLLAF;202206171330;803
WSLLAF;202206171340;800
WSLLAF;202206171350;755
WSLLAF;202206171400;756
WSLLAF;202206171410;692
WSLLAF;202206171420;575
WSLLAF;202206171430;610
WSLLAF;202206171440;664
WSLLAF;202206171450;643
WSLLAF;202206171500;540
WSLLAF;202206171510;576
WSLLAF;202206171520;597
WSLLAF;202206171530;579
WSLLAF;202206171540;517
WSLLAF;202206171550;517
WSLLAF;202206171600;472
WSLLAF;202206171610;458
WSLLAF;202206171620;439
WSLLAF;202206171630;409
WSLLAF;202206171640;369
WSLLAF;202206171650;345
WSLLAF;202206171700;313
WSLLAF;202206171710;270
WSLLAF;202206171720;246
WSLLAF;202206171730;220
WSLLAF;202206171740;185
WSLLAF;202206171750;163
WSLLAF;202206171800;141
WSLLAF;202206171810;118
WSLLAF;202206171820;94
WSLLAF;202206171830;75
WSLLAF;202206171840;60
WSLLAF;202206171850;46
WSLLAF;202206171900;32
WSLLAF;202206171910;23
WSLLAF;202206171920;14
WSLLAF;202206171930;5
WSLLAF;202206171940;4
WSLLAF;202206171950;2
WSLLAF;202206172000;0
WSLLAF;202206172010;0
WSLLAF;202206172020;0
WSLLAF;202206172030;0
WSLLAF;202206172040;0
WSLLAF;202206172050;0
WSLLAF;202206172100;0
WSLLAF;202206172110;0
WSLLAF;202206172120;0
WSLLAF;202206172130;0
WSLLAF;202206172140;0
WSLLAF;202206172150;0
WSLLAF;202206172200;0
WSLLAF;202206172210;0
WSLLAF;202206172220;0
WSLLAF;202206172230;0
WSLLAF;202206172240;0
WSLLAF;202206172250;0
WSLLAF;202206172300;0
WSLLAF;202206172310;0
WSLLAF;202206172320;0
WSLLAF;202206172330;0
WSLLAF;202206172340;0
WSLLAF;202206172350;0
WSLLAF;202206180000;0
WSLLAF;202206180010;0
WSLLAF;202206180020;0
WSLLAF;202206180030;0
WSLLAF;202206180040;0
WSLLAF;202206180050;0
WSLLAF;202206180100;0
WSLLAF;202206180110;0
WSLLAF;202206180120;0
WSLLAF;202206180130;0
WSLLAF;202206180140;0
WSLLAF;202206180150;0
WSLLAF;202206180200;0
WSLLAF;202206180210;0
WSLLAF;202206180220;0
WSLLAF;202206180230;0
WSLLAF;202206180240;0
WSLLAF;202206180250;0
WSLLAF;202206180300;0
WSLLAF;202206180310;0
WSLLAF;202206180320;0
WSLLAF;202206180330;1
WSLLAF;202206180340;3
WSLLAF;202206180350;6
WSLLAF;202206180400;12
WSLLAF;202206180410;24
WSLLAF;202206180420;42
WSLLAF;202206180430;59
WSLLAF;202206180440;78
WSLLAF;202206180450;102
WSLLAF;202206180500;127
WSLLAF;202206180510;155
WSLLAF;202206180520;184
WSLLAF;202206180530;211
WSLLAF;202206180540;239
WSLLAF;202206180550;269
WSLLAF;202206180600;298
WSLLAF;202206180610;326
WSLLAF;202206180620;359
WSLLAF;202206180630;388
WSLLAF;202206180640;416
WSLLAF;202206180650;442
WSLLAF;202206180700;468
WSLLAF;202206180710;503
WSLLAF;202206180720;528
WSLLAF;202206180730;552
WSLLAF;202206180740;584
WSLLAF;202206180750;581
WSLLAF;202206180800;627
WSLLAF;202206180810;657
WSLLAF;202206180820;678
WSLLAF;202206180830;701
WSLLAF;202206180840;723
WSLLAF;202206180850;745
WSLLAF;202206180900;765
WSLLAF;202206180910;784
WSLLAF;202206180920;801
WSLLAF;202206180930;817
WSLLAF;202206180940;831
WSLLAF;202206180950;843
WSLLAF;202206181000;858
WSLLAF;202206181010;869
WSLLAF;202206181020;879
WSLLAF;202206181030;884
WSLLAF;202206181040;892
WSLLAF;202206181050;896
WSLLAF;202206181100;900
WSLLAF;202206181110;898
WSLLAF;202206181120;910
WSLLAF;202206181130;909
WSLLAF;202206181140;897
WSLLAF;202206181150;905
WSLLAF;202206181200;906
WSLLAF;202206181210;901
WSLLAF;202206181220;892
WSLLAF;202206181230;883
WSLLAF;202206181240;875
WSLLAF;202206181250;866
WSLLAF;202206181300;852
WSLLAF;202206181310;841
WSLLAF;202206181320;827
WSLLAF;202206181330;814
WSLLAF;202206181340;800
WSLLAF;202206181350;783
WSLLAF;202206181400;763
WSLLAF;202206181410;745
WSLLAF;202206181420;724
WSLLAF;202206181430;702
WSLLAF;202206181440;678
WSLLAF;202206181450;655
WSLLAF;202206181500;630
WSLLAF;202206181510;608
WSLLAF;202206181520;585
WSLLAF;202206181530;559
WSLLAF;202206181540;532
WSLLAF;202206181550;504
WSLLAF;202206181600;473
WSLLAF;202206181610;450
WSLLAF;202206181620;423
WSLLAF;202206181630;395
WSLLAF;202206181640;367
WSLLAF;202206181650;306
WSLLAF;202206181700;314
WSLLAF;202206181710;287
WSLLAF;202206181720;259
WSLLAF;202206181730;229
WSLLAF;202206181740;201
WSLLAF;202206181750;174
WSLLAF;202206181800;150
WSLLAF;202206181810;127
WSLLAF;202206181820;103
WSLLAF;202206181830;80
WSLLAF;202206181840;60
WSLLAF;202206181850;42
WSLLAF;202206181900;29
WSLLAF;202206181910;19
WSLLAF;202206181920;12
WSLLAF;202206181930;7
WSLLAF;202206181940;4
WSLLAF;202206181950;1
WSLLAF;202206182000;1
WSLLAF;202206182010;0
WSLLAF;202206182020;0
WSLLAF;202206182030;0
WSLLAF;202206182040;0
WSLLAF;202206182050;0
WSLLAF;202206182100;0
WSLLAF;202206182110;0
WSLLAF;202206182120;0
WSLLAF;202206182130;0
WSLLAF;202206182140;0
WSLLAF;202206182150;0
WSLLAF;202206182200;0
WSLLAF;202206182210;0
WSLLAF;202206182220;0
WSLLAF;202206182230;0
WSLLAF;202206182240;0
WSLLAF;202206182250;0
WSLLAF;202206182300;0
WSLLAF;202206182310;0
WSLLAF;202206182320;0
WSLLAF;202206182330;0
WSLLAF;202206182340;0
WSLLAF;202206182350;0
WSLLAF;202206190000;0
WSLLAF;202206190010;0
WSLLAF;202206190020;0
WSLLAF;202206190030;0
WSLLAF;202206190040;0
WSLLAF;202206190050;0
WSLLAF;202206190100;0
WSLLAF;202206190110;0
WSLLAF;202206190120;0
WSLLAF;202206190130;0
WSLLAF;202206190140;0
WSLLAF;202206190150;0
WSLLAF;202206190200;0
WSLLAF;202206190210;0
WSLLAF;202206190220;0
WSLLAF;202206190230;0
WSLLAF;202206190240;0
WSLLAF;202206190250;0
WSLLAF;202206190300;0
WSLLAF;202206190310;0
WSLLAF;202206190320;0
WSLLAF;202206190330;1
WSLLAF;202206190340;3
WSLLAF;202206190350;5
WSLLAF;202206190400;11
WSLLAF;202206190410;21
WSLLAF;202206190420;37
WSLLAF;202206190430;60
WSLLAF;202206190440;82
WSLLAF;202206190450;105
WSLLAF;202206190500;127
WSLLAF;202206190510;153
WSLLAF;202206190520;174
WSLLAF;202206190530;205
WSLLAF;202206190540;236
WSLLAF;202206190550;268
WSLLAF;202206190600;296
WSLLAF;202206190610;324
WSLLAF;202206190620;352
WSLLAF;202206190630;383
WSLLAF;202206190640;411
WSLLAF;202206190650;438
WSLLAF;202206190700;467
WSLLAF;202206190710;496
WSLLAF;202206190720;524
WSLLAF;202206190730;550
WSLLAF;202206190740;578
WSLLAF;202206190750;603
WSLLAF;202206190800;625
WSLLAF;202206190810;646
WSLLAF;202206190820;671
WSLLAF;202206190830;692
WSLLAF;202206190840;715
WSLLAF;202206190850;733
WSLLAF;202206190900;749
WSLLAF;202206190910;771
WSLLAF;202206190920;787
WSLLAF;202206190930;790
WSLLAF;202206190940;818
WSLLAF;202206190950;832
WSLLAF;202206191000;847
WSLLAF;202206191010;858
WSLLAF;202206191020;864
WSLLAF;202206191030;872
WSLLAF;202206191040;881
WSLLAF;202206191050;886
WSLLAF;202206191100;891
WSLLAF;202206191110;891
WSLLAF;202206191120;892
WSLLAF;202206191130;894
WSLLAF;202206191140;890
WSLLAF;202206191150;890
WSLLAF;202206191200;888
WSLLAF;202206191210;879
WSLLAF;202206191220;871
WSLLAF;202206191230;861
WSLLAF;202206191240;854
WSLLAF;202206191250;843
WSLLAF;202206191300;833
WSLLAF;202206191310;821
WSLLAF;202206191320;807
WSLLAF;202206191330;795
WSLLAF;202206191340;782
WSLLAF;202206191350;762
WSLLAF;202206191400;743
WSLLAF;202206191410;724
WSLLAF;202206191420;706
WSLLAF;202206191430;683
WSLLAF;202206191440;663
WSLLAF;202206191450;644
WSLLAF;202206191500;624
WSLLAF;202206191510;598
WSLLAF;202206191520;568
WSLLAF;202206191530;545
WSLLAF;202206191540;520
WSLLAF;202206191550;497
WSLLAF;202206191600;470
WSLLAF;202206191610;441
WSLLAF;202206191620;412
WSLLAF;202206191630;387
WSLLAF;202206191640;361
WSLLAF;202206191650;334
WSLLAF;202206191700;306
WSLLAF;202206191710;280
WSLLAF;202206191720;256
WSLLAF;202206191730;229
WSLLAF;202206191740;203
WSLLAF;202206191750;178
WSLLAF;202206191800;152
WSLLAF;202206191810;126
WSLLAF;202206191820;99
WSLLAF;202206191830;71
WSLLAF;202206191840;52
WSLLAF;202206191850;37
WSLLAF;202206191900;26
WSLLAF;202206191910;17
WSLLAF;202206191920;10
WSLLAF;202206191930;4
WSLLAF;202206191940;2
WSLLAF;202206191950;1
WSLLAF;202206192000;1
WSLLAF;202206192010;0
WSLLAF;202206192020;0
WSLLAF;202206192030;0
WSLLAF;202206192040;0
WSLLAF;202206192050;0
WSLLAF;202206192100;0
WSLLAF;202206192110;0
WSLLAF;202206192120;0
WSLLAF;202206192130;0
WSLLAF;202206192140;0
WSLLAF;202206192150;0
WSLLAF;202206192200;0
WSLLAF;202206192210;0
WSLLAF;202206192220;0
WSLLAF;202206192230;0
WSLLAF;202206192240;0
WSLLAF;202206192250;0
WSLLAF;202206192300;0
WSLLAF;202206192310;0
WSLLAF;202206192320;0
WSLLAF;202206192330;0
WSLLAF;202206192340;0
WSLLAF;202206192350;0
WSLLAF;202206200000;0
WSLLAF;202206200010;0
WSLLAF;202206200020;0
WSLLAF;202206200030;0
WSLLAF;202206200040;0
WSLLAF;202206200050;0
WSLLAF;202206200100;0
WSLLAF;202206200110;0
WSLLAF;202206200120;0
WSLLAF;202206200130;0
WSLLAF;202206200140;0
WSLLAF;202206200150;0
WSLLAF;202206200200;0
WSLLAF;202206200210;0
WSLLAF;202206200220;0
WSLLAF;202206200230;0
WSLLAF;202206200240;0
WSLLAF;202206200250;0
WSLLAF;202206200300;0
WSLLAF;202206200310;0
WSLLAF;202206200320;0
WSLLAF;202206200330;1
WSLLAF;202206200340;3
WSLLAF;202206200350;5
WSLLAF;202206200400;10
WSLLAF;202206200410;21
WSLLAF;202206200420;36
WSLLAF;202206200430;56
WSLLAF;202206200440;79
WSLLAF;202206200450;101
WSLLAF;202206200500;126
WSLLAF;202206200510;156
WSLLAF;202206200520;184
WSLLAF;202206200530;212
WSLLAF;202206200540;241
WSLLAF;202206200550;269
WSLLAF;202206200600;301
WSLLAF;202206200610;329
WSLLAF;202206200620;359
WSLLAF;202206200630;387
WSLLAF;202206200640;419
WSLLAF;202206200650;445
WSLLAF;202206200700;473
WSLLAF;202206200710;503
WSLLAF;202206200720;530
WSLLAF;202206200730;561
WSLLAF;202206200740;591
WSLLAF;202206200750;618
WSLLAF;202206200800;641
WSLLAF;202206200810;663
WSLLAF;202206200820;684
WSLLAF;202206200830;707
WSLLAF;202206200840;728
WSLLAF;202206200850;748
WSLLAF;202206200900;769
WSLLAF;202206200910;788
WSLLAF;202206200920;805
WSLLAF;202206200930;820
WSLLAF;202206200940;835
WSLLAF;202206200950;849
WSLLAF;202206201000;862
WSLLAF;202206201010;838
WSLLAF;202206201020;836
WSLLAF;202206201030;844
WSLLAF;202206201040;858
WSLLAF;202206201050;886
WSLLAF;202206201100;888
WSLLAF;202206201110;895
WSLLAF;202206201120;896
WSLLAF;202206201130;896
WSLLAF;202206201140;891
WSLLAF;202206201150;889
WSLLAF;202206201200;885
WSLLAF;202206201210;880
WSLLAF;202206201220;875
WSLLAF;202206201230;865
WSLLAF;202206201240;858
WSLLAF;202206201250;845
WSLLAF;202206201300;833
WSLLAF;202206201310;818
WSLLAF;202206201320;802
WSLLAF;202206201330;789
WSLLAF;202206201340;774
WSLLAF;202206201350;757
WSLLAF;202206201400;739
WSLLAF;202206201410;720
WSLLAF;202206201420;701
WSLLAF;202206201430;679
WSLLAF;202206201440;658
WSLLAF;202206201450;637
WSLLAF;202206201500;615
WSLLAF;202206201510;591
WSLLAF;202206201520;568
WSLLAF;202206201530;545
WSLLAF;202206201540;524
WSLLAF;202206201550;499
WSLLAF;202206201600;469
WSLLAF;202206201610;444
WSLLAF;202206201620;418
WSLLAF;202206201630;393
WSLLAF;202206201640;368
WSLLAF;202206201650;342
WSLLAF;202206201700;315
WSLLAF;202206201710;290
WSLLAF;202206201720;262
WSLLAF;202206201730;237
WSLLAF;202206201740;210
WSLLAF;202206201750;185
WSLLAF;202206201800;162
WSLLAF;202206201810;138
WSLLAF;202206201820;114
WSLLAF;202206201830;96
WSLLAF;202206201840;77
WSLLAF;202206201850;58
WSLLAF;202206201900;34
WSLLAF;202206201910;17
WSLLAF;202206201920;7
WSLLAF;202206201930;3
WSLLAF;202206201940;2
WSLLAF;202206201950;1
WSLLAF;202206202000;0
WSLLAF;202206202010;0
WSLLAF;202206202020;0
WSLLAF;202206202030;0
WSLLAF;202206202040;0
WSLLAF;202206202050;0
WSLLAF;202206202100;0
WSLLAF;202206202110;0
WSLLAF;202206202120;0
WSLLAF;202206202130;0
WSLLAF;202206202140;0
WSLLAF;202206202150;0
WSLLAF;202206202200;0
WSLLAF;202206202210;0
WSLLAF;202206202220;0
WSLLAF;202206202230;0
WSLLAF;202206202240;0
WSLLAF;202206202250;0
WSLLAF;202206202300;0
WSLLAF;202206202310;0
WSLLAF;202206202320;0
WSLLAF;202206202330;0
WSLLAF;202206202340;0
WSLLAF;202206202350;0
WSLLAF;202206210000;0
WSLLAF;202206210010;0
WSLLAF;202206210020;0
WSLLAF;202206210030;0
WSLLAF;202206210040;0
WSLLAF;202206210050;0
WSLLAF;202206210100;0
WSLLAF;202206210110;0
WSLLAF;202206210120;0
WSLLAF;202206210130;0
WSLLAF;202206210140;0
WSLLAF;202206210150;0
WSLLAF;202206210200;0
WSLLAF;202206210210;0
WSLLAF;202206210220;0
WSLLAF;202206210230;0
WSLLAF;202206210240;0
WSLLAF;202206210250;0
WSLLAF;202206210300;0
WSLLAF;202206210310;0
WSLLAF;202206210320;0
WSLLAF;202206210330;1
WSLLAF;202206210340;2
WSLLAF;202206210350;5
WSLLAF;202206210400;14
WSLLAF;202206210410;22
WSLLAF;202206210420;27
WSLLAF;202206210430;30
WSLLAF;202206210440;30
WSLLAF;202206210450;29
WSLLAF;202206210500;54
WSLLAF;202206210510;117
WSLLAF;202206210520;165
WSLLAF;202206210530;211
WSLLAF;202206210540;253
WSLLAF;202206210550;247
WSLLAF;202206210600;299
WSLLAF;202206210610;323
WSLLAF;202206210620;357
WSLLAF;202206210630;437
WSLLAF;202206210640;242
WSLLAF;202206210650;298
WSLLAF;202206210700;312
WSLLAF;202206210710;366
WSLLAF;202206210720;397
WSLLAF;202206210730;503
WSLLAF;202206210740;329
WSLLAF;202206210750;368
WSLLAF;202206210800;616
WSLLAF;202206210810;663
WSLLAF;202206210820;595
WSLLAF;202206210830;692
WSLLAF;202206210840;654
WSLLAF;202206210850;634
WSLLAF;202206210900;698
WSLLAF;202206210910;753
WSLLAF;202206210920;781
WSLLAF;202206210930;798
WSLLAF;202206210940;760
WSLLAF;202206210950;761
WSLLAF;202206211000;710
WSLLAF;202206211010;733
WSLLAF;202206211020;854
WSLLAF;202206211030;876
WSLLAF;202206211040;854
WSLLAF;202206211050;857
WSLLAF;202206211100;865
WSLLAF;202206211110;869
WSLLAF;202206211120;884
WSLLAF;202206211130;683
WSLLAF;202206211140;839
WSLLAF;202206211150;730
WSLLAF;202206211200;792
WSLLAF;202206211210;876
WSLLAF;202206211220;840
WSLLAF;202206211230;777
WSLLAF;202206211240;849
WSLLAF;202206211250;848
WSLLAF;202206211300;835
WSLLAF;202206211310;807
WSLLAF;202206211320;785
WSLLAF;202206211330;747
WSLLAF;202206211340;720
WSLLAF;202206211350;580
WSLLAF;202206211400;343
WSLLAF;202206211410;312
WSLLAF;202206211420;288
WSLLAF;202206211430;330
WSLLAF;202206211440;423
WSLLAF;202206211450;607
WSLLAF;202206211500;460
WSLLAF;202206211510;355
WSLLAF;202206211520;267
WSLLAF;202206211530;223
WSLLAF;202206211540;191
WSLLAF;202206211550;217
WSLLAF;202206211600;216
WSLLAF;202206211610;174
WSLLAF;202206211620;153
WSLLAF;202206211630;149
WSLLAF;202206211640;127
WSLLAF;202206211650;127
WSLLAF;202206211700;133
WSLLAF;202206211710;101
WSLLAF;202206211720;71
WSLLAF;202206211730;69
WSLLAF;202206211740;86
WSLLAF;202206211750;80
WSLLAF;202206211800;94
WSLLAF;202206211810;55
WSLLAF;202206211820;22
WSLLAF;202206211830;18
WSLLAF;202206211840;13
WSLLAF;202206211850;9
WSLLAF;202206211900;15
WSLLAF;202206211910;28
WSLLAF;202206211920;19
WSLLAF;202206211930;2
WSLLAF;202206211940;1
WSLLAF;202206211950;0
WSLLAF;202206212000;0
WSLLAF;202206212010;0
WSLLAF;202206212020;0
WSLLAF;202206212030;0
WSLLAF;202206212040;0
WSLLAF;202206212050;0
WSLLAF;202206212100;0
WSLLAF;202206212110;0
WSLLAF;202206212120;0
WSLLAF;202206212130;0
WSLLAF;202206212140;0
WSLLAF;202206212150;0
WSLLAF;202206212200;0
WSLLAF;202206212210;0
WSLLAF;202206212220;0
WSLLAF;202206212230;0
WSLLAF;202206212240;0
WSLLAF;202206212250;0
WSLLAF;202206212300;0
WSLLAF;202206212310;0
WSLLAF;202206212320;0
WSLLAF;202206212330;0
WSLLAF;202206212340;0
WSLLAF;202206212350;0
WSLLAF;202206220000;0
WSLLAF;202206220010;0
WSLLAF;202206220020;0
WSLLAF;202206220030;0
WSLLAF;202206220040;0
WSLLAF;202206220050;0
WSLLAF;202206220100;0
WSLLAF;202206220110;0
WSLLAF;202206220120;0
WSLLAF;202206220130;0
WSLLAF;202206220140;0
WSLLAF;202206220150;0
WSLLAF;202206220200;0
WSLLAF;202206220210;0
WSLLAF;202206220220;0
WSLLAF;202206220230;0
WSLLAF;202206220240;0
WSLLAF;202206220250;0
WSLLAF;202206220300;0
WSLLAF;202206220310;0
WSLLAF;202206220320;0
WSLLAF;202206220330;0
WSLLAF;202206220340;0
WSLLAF;202206220350;1
WSLLAF;202206220400;5
WSLLAF;202206220410;16
WSLLAF;202206220420;17
WSLLAF;202206220430;25
WSLLAF;202206220440;15
WSLLAF;202206220450;12
WSLLAF;202206220500;11
WSLLAF;202206220510;13
WSLLAF;202206220520;14
WSLLAF;202206220530;7
WSLLAF;202206220540;6
WSLLAF;202206220550;6
WSLLAF;202206220600;6
WSLLAF;202206220610;7
WSLLAF;202206220620;7
WSLLAF;202206220630;5
WSLLAF;202206220640;4
WSLLAF;202206220650;5
WSLLAF;202206220700;8
WSLLAF;202206220710;17
WSLLAF;202206220720;30
WSLLAF;202206220730;62
WSLLAF;202206220740;155
WSLLAF;202206220750;195
WSLLAF;202206220800;183
WSLLAF;202206220810;175
WSLLAF;202206220820;169
WSLLAF;202206220830;159
WSLLAF;202206220840;131
WSLLAF;202206220850;155
WSLLAF;202206220900;176
WSLLAF;202206220910;158
WSLLAF;202206220920;235
WSLLAF;202206220930;458
WSLLAF;202206220940;420
WSLLAF;202206220950;527
WSLLAF;202206221000;329
WSLLAF;202206221010;416
WSLLAF;202206221020;788
WSLLAF;202206221030;974
WSLLAF;202206221040;855
WSLLAF;202206221050;931
WSLLAF;202206221100;884
WSLLAF;202206221110;932
WSLLAF;202206221120;777
WSLLAF;202206221130;902
WSLLAF;202206221140;895
WSLLAF;202206221150;894
WSLLAF;202206221200;892
WSLLAF;202206221210;885
WSLLAF;202206221220;880
WSLLAF;202206221230;875
WSLLAF;202206221240;871
WSLLAF;202206221250;847
WSLLAF;202206221300;848
WSLLAF;202206221310;843
WSLLAF;202206221320;870
WSLLAF;202206221330;816
WSLLAF;202206221340;656
WSLLAF;202206221350;639
WSLLAF;202206221400;534
WSLLAF;202206221410;362
WSLLAF;202206221420;294
WSLLAF;202206221430;293
WSLLAF;202206221440;397
WSLLAF;202206221450;410
WSLLAF;202206221500;394
WSLLAF;202206221510;289
WSLLAF;202206221520;59
WSLLAF;202206221530;102
WSLLAF;202206221540;76
WSLLAF;202206221550;31
WSLLAF;202206221600;67
WSLLAF;202206221610;99
WSLLAF;202206221620;80
WSLLAF;202206221630;63
WSLLAF;202206221640;26
WSLLAF;202206221650;31
WSLLAF;202206221700;90
WSLLAF;202206221710;85
WSLLAF;202206221720;119
WSLLAF;202206221730;112
WSLLAF;202206221740;85
WSLLAF;202206221750;65
WSLLAF;202206221800;54
WSLLAF;202206221810;29
WSLLAF;202206221820;12
WSLLAF;202206221830;5
WSLLAF;202206221840;3
WSLLAF;202206221850;1
WSLLAF;202206221900;1
WSLLAF;202206221910;1
WSLLAF;202206221920;0
WSLLAF;202206221930;0
WSLLAF;202206221940;0
WSLLAF;202206221950;0
WSLLAF;202206222000;0
WSLLAF;202206222010;0
WSLLAF;202206222020;0
WSLLAF;202206222030;0
WSLLAF;202206222040;0
WSLLAF;202206222050;0
WSLLAF;202206222100;0
WSLLAF;202206222110;0
WSLLAF;202206222120;0
WSLLAF;202206222130;0
WSLLAF;202206222140;0
WSLLAF;202206222150;0
WSLLAF;202206222200;0
WSLLAF;202206222210;0
WSLLAF;202206222220;0
WSLLAF;202206222230;0
WSLLAF;202206222240;0
WSLLAF;202206222250;0
WSLLAF;202206222300;0
WSLLAF;202206222310;0
WSLLAF;202206222320;0
WSLLAF;202206222330;0
WSLLAF;202206222340;0
WSLLAF;202206222350;0
WSLLAF;202206230000;0
WSLLAF;202206230010;0
WSLLAF;202206230020;0
WSLLAF;202206230030;0
WSLLAF;202206230040;0
WSLLAF;202206230050;0
WSLLAF;202206230100;0
WSLLAF;202206230110;0
WSLLAF;202206230120;0
WSLLAF;202206230130;0
WSLLAF;202206230140;0
WSLLAF;202206230150;0
WSLLAF;202206230200;0
WSLLAF;202206230210;0
WSLLAF;202206230220;0
WSLLAF;202206230230;0
WSLLAF;202206230240;0
WSLLAF;202206230250;0
WSLLAF;202206230300;0
WSLLAF;202206230310;0
WSLLAF;202206230320;0
WSLLAF;202206230330;0
WSLLAF;202206230340;1
WSLLAF;202206230350;2
WSLLAF;202206230400;5
WSLLAF;202206230410;18
WSLLAF;202206230420;39
WSLLAF;202206230430;69
WSLLAF;202206230440;102
WSLLAF;202206230450;117
WSLLAF;202206230500;138
WSLLAF;202206230510;175
WSLLAF;202206230520;148
WSLLAF;202206230530;184
WSLLAF;202206230540;235
WSLLAF;202206230550;263
WSLLAF;202206230600;301
WSLLAF;202206230610;332
WSLLAF;202206230620;364
WSLLAF;202206230630;398
WSLLAF;202206230640;445
WSLLAF;202206230650;501
WSLLAF;202206230700;437
WSLLAF;202206230710;514
WSLLAF;202206230720;419
WSLLAF;202206230730;448
WSLLAF;202206230740;292
WSLLAF;202206230750;268
WSLLAF;202206230800;379
WSLLAF;202206230810;249
WSLLAF;202206230820;436
WSLLAF;202206230830;782
WSLLAF;202206230840;690
WSLLAF;202206230850;771
WSLLAF;202206230900;564
WSLLAF;202206230910;495
WSLLAF;202206230920;700
WSLLAF;202206230930;220
WSLLAF;202206230940;300
WSLLAF;202206230950;346
WSLLAF;202206231000;762
WSLLAF;202206231010;846
WSLLAF;202206231020;778
WSLLAF;202206231030;871
WSLLAF;202206231040;954
WSLLAF;202206231050;961
WSLLAF;202206231100;1009
WSLLAF;202206231110;919
WSLLAF;202206231120;978
